genus	reads	relative_abundance	percent
Nitratireductor	1	1.18646480945375e-05	0.00118646480945375
Ochroconis	1	1.18646480945375e-05	0.00118646480945375
Oleiphilus	1	1.18646480945375e-05	0.00118646480945375
Oryzihumus	1	1.18646480945375e-05	0.00118646480945375
Ottowia	1	1.18646480945375e-05	0.00118646480945375
P3OB-42	1	1.18646480945375e-05	0.00118646480945375
PMMR1	1	1.18646480945375e-05	0.00118646480945375
Paenarthrobacter	1	1.18646480945375e-05	0.00118646480945375
Paraclostridium	1	1.18646480945375e-05	0.00118646480945375
Parasphingopyxis	1	1.18646480945375e-05	0.00118646480945375
Peccania	1	1.18646480945375e-05	0.00118646480945375
Pectobacterium	1	1.18646480945375e-05	0.00118646480945375
Pedomicrobium	1	1.18646480945375e-05	0.00118646480945375
Pelosinus	1	1.18646480945375e-05	0.00118646480945375
Peltigera	1	1.18646480945375e-05	0.00118646480945375
Penicillium	1	1.18646480945375e-05	0.00118646480945375
Peniophora	1	1.18646480945375e-05	0.00118646480945375
Peptoclostridium	1	1.18646480945375e-05	0.00118646480945375
Peptostreptococcus	1	1.18646480945375e-05	0.00118646480945375
Pertusaria	1	1.18646480945375e-05	0.00118646480945375
Peziza	1	1.18646480945375e-05	0.00118646480945375
Phlebia	1	1.18646480945375e-05	0.00118646480945375
Photobacterium	1	1.18646480945375e-05	0.00118646480945375
Pleomorphomonas	1	1.18646480945375e-05	0.00118646480945375
Plesiomonas	1	1.18646480945375e-05	0.00118646480945375
Polymorphobacter	1	1.18646480945375e-05	0.00118646480945375
Preussia	1	1.18646480945375e-05	0.00118646480945375
Proteus	1	1.18646480945375e-05	0.00118646480945375
Pseudohalonectria	1	1.18646480945375e-05	0.00118646480945375
Pseudorhodoferax	1	1.18646480945375e-05	0.00118646480945375
Psychrobacillus	1	1.18646480945375e-05	0.00118646480945375
Psychrobacter	1	1.18646480945375e-05	0.00118646480945375
RS62 marine group	1	1.18646480945375e-05	0.00118646480945375
Ramularia	1	1.18646480945375e-05	0.00118646480945375
Rehaibacterium	1	1.18646480945375e-05	0.00118646480945375
Rhizophagus	1	1.18646480945375e-05	0.00118646480945375
Rhodobaca	1	1.18646480945375e-05	0.00118646480945375
Rhodomicrobium	1	1.18646480945375e-05	0.00118646480945375
Rhodopseudomonas	1	1.18646480945375e-05	0.00118646480945375
Rhodothalassium	1	1.18646480945375e-05	0.00118646480945375
Rhodotorula	1	1.18646480945375e-05	0.00118646480945375
Rickettsia	1	1.18646480945375e-05	0.00118646480945375
Roseivirga	1	1.18646480945375e-05	0.00118646480945375
Roseivivax	1	1.18646480945375e-05	0.00118646480945375
Roseobacter clade NAC11-7 lineage	1	1.18646480945375e-05	0.00118646480945375
Roseomonas	1	1.18646480945375e-05	0.00118646480945375
S5-A14a	1	1.18646480945375e-05	0.00118646480945375
SWB02	1	1.18646480945375e-05	0.00118646480945375
Salinisphaera	1	1.18646480945375e-05	0.00118646480945375
Salsuginibacillus	1	1.18646480945375e-05	0.00118646480945375
Sarcocystis	1	1.18646480945375e-05	0.00118646480945375
Sarocladium	1	1.18646480945375e-05	0.00118646480945375
Sciscionella	1	1.18646480945375e-05	0.00118646480945375
Scutellospora	1	1.18646480945375e-05	0.00118646480945375
Sedimentibacter	1	1.18646480945375e-05	0.00118646480945375
Sediminibacillus	1	1.18646480945375e-05	0.00118646480945375
Segetibacter	1	1.18646480945375e-05	0.00118646480945375
Selenomonas	1	1.18646480945375e-05	0.00118646480945375
Skermanella	1	1.18646480945375e-05	0.00118646480945375
Sodalis	1	1.18646480945375e-05	0.00118646480945375
Solorina	1	1.18646480945375e-05	0.00118646480945375
Spirotontonia	1	1.18646480945375e-05	0.00118646480945375
Stagonospora	1	1.18646480945375e-05	0.00118646480945375
Streptomonospora	1	1.18646480945375e-05	0.00118646480945375
Streptosporangium	1	1.18646480945375e-05	0.00118646480945375
Subdoligranulum	1	1.18646480945375e-05	0.00118646480945375
Subgroup 10	1	1.18646480945375e-05	0.00118646480945375
Succiniclasticum	1	1.18646480945375e-05	0.00118646480945375
Sulfobacillus	1	1.18646480945375e-05	0.00118646480945375
Sulfuricurvum	1	1.18646480945375e-05	0.00118646480945375
Sva0996 marine group	1	1.18646480945375e-05	0.00118646480945375
Taphrina	1	1.18646480945375e-05	0.00118646480945375
Taylorella	1	1.18646480945375e-05	0.00118646480945375
Teloschistes	1	1.18646480945375e-05	0.00118646480945375
Tepidimonas	1	1.18646480945375e-05	0.00118646480945375
Terrimonas	1	1.18646480945375e-05	0.00118646480945375
Thalassobacillus	1	1.18646480945375e-05	0.00118646480945375
Thiomargarita	1	1.18646480945375e-05	0.00118646480945375
Thiomicrorhabdus	1	1.18646480945375e-05	0.00118646480945375
Thyrea	1	1.18646480945375e-05	0.00118646480945375
Tistlia	1	1.18646480945375e-05	0.00118646480945375
Trichosporon	1	1.18646480945375e-05	0.00118646480945375
Trypanosoma	1	1.18646480945375e-05	0.00118646480945375
Tyzzerella	1	1.18646480945375e-05	0.00118646480945375
UCG-004	1	1.18646480945375e-05	0.00118646480945375
UTBCD1	1	1.18646480945375e-05	0.00118646480945375
Veillonella	1	1.18646480945375e-05	0.00118646480945375
Virgisporangium	1	1.18646480945375e-05	0.00118646480945375
Vulcanibacillus	1	1.18646480945375e-05	0.00118646480945375
Woeseia	1	1.18646480945375e-05	0.00118646480945375
Yokenella	1	1.18646480945375e-05	0.00118646480945375
Z-35	1	1.18646480945375e-05	0.00118646480945375
Zoogloea	1	1.18646480945375e-05	0.00118646480945375
Zygosaccharomyces	1	1.18646480945375e-05	0.00118646480945375
Zymomonas	1	1.18646480945375e-05	0.00118646480945375
[Epicladonia]	1	1.18646480945375e-05	0.00118646480945375
pItb-vmat-59	1	1.18646480945375e-05	0.00118646480945375
