genus	reads	relative_abundance	percent
Parapusillimonas	1	4.3721580972368e-05	0.0043721580972368
Pasteurella	1	4.3721580972368e-05	0.0043721580972368
Pelagibius	1	4.3721580972368e-05	0.0043721580972368
Peltaster	1	4.3721580972368e-05	0.0043721580972368
Phaeodothis	1	4.3721580972368e-05	0.0043721580972368
Phialocephala	1	4.3721580972368e-05	0.0043721580972368
Phoma	1	4.3721580972368e-05	0.0043721580972368
Phragmotaenium	1	4.3721580972368e-05	0.0043721580972368
Phruensis	1	4.3721580972368e-05	0.0043721580972368
Phyllobacterium	1	4.3721580972368e-05	0.0043721580972368
Physcia	1	4.3721580972368e-05	0.0043721580972368
Physconia	1	4.3721580972368e-05	0.0043721580972368
Pichia	1	4.3721580972368e-05	0.0043721580972368
Piscibacillus	1	4.3721580972368e-05	0.0043721580972368
Planomicrobium	1	4.3721580972368e-05	0.0043721580972368
Plectosphaerella	1	4.3721580972368e-05	0.0043721580972368
Pleochaeta	1	4.3721580972368e-05	0.0043721580972368
Pluteus	1	4.3721580972368e-05	0.0043721580972368
Polycauliona	1	4.3721580972368e-05	0.0043721580972368
Polymorphobacter	1	4.3721580972368e-05	0.0043721580972368
Pontibacillus	1	4.3721580972368e-05	0.0043721580972368
Porotenus	1	4.3721580972368e-05	0.0043721580972368
Porticoccus	1	4.3721580972368e-05	0.0043721580972368
Prevotella	1	4.3721580972368e-05	0.0043721580972368
Prevotellaceae UCG-001	1	4.3721580972368e-05	0.0043721580972368
Promicromonospora	1	4.3721580972368e-05	0.0043721580972368
Pseudochelatococcus	1	4.3721580972368e-05	0.0043721580972368
Pseudoclavibacter	1	4.3721580972368e-05	0.0043721580972368
Pseudofulvimonas	1	4.3721580972368e-05	0.0043721580972368
Pseudogymnoascus	1	4.3721580972368e-05	0.0043721580972368
Pseudopedobacter	1	4.3721580972368e-05	0.0043721580972368
Pseudorhodoferax	1	4.3721580972368e-05	0.0043721580972368
Pseudoxanthomonas	1	4.3721580972368e-05	0.0043721580972368
Psychroglaciecola	1	4.3721580972368e-05	0.0043721580972368
Pterygiopsis	1	4.3721580972368e-05	0.0043721580972368
Pyrenochaeta	1	4.3721580972368e-05	0.0043721580972368
Quinella	1	4.3721580972368e-05	0.0043721580972368
RCP1-48	1	4.3721580972368e-05	0.0043721580972368
Raffaelea	1	4.3721580972368e-05	0.0043721580972368
Rhizomastix	1	4.3721580972368e-05	0.0043721580972368
Rhodanobacter	1	4.3721580972368e-05	0.0043721580972368
Rhodobacter	1	4.3721580972368e-05	0.0043721580972368
Rhodomonas	1	4.3721580972368e-05	0.0043721580972368
Rivularia PCC-7116	1	4.3721580972368e-05	0.0043721580972368
Roseibacillus	1	4.3721580972368e-05	0.0043721580972368
Roseivivax	1	4.3721580972368e-05	0.0043721580972368
Ruminobacter	1	4.3721580972368e-05	0.0043721580972368
Ruminococcus	1	4.3721580972368e-05	0.0043721580972368
Russula	1	4.3721580972368e-05	0.0043721580972368
Saccharomonospora	1	4.3721580972368e-05	0.0043721580972368
Salinispora	1	4.3721580972368e-05	0.0043721580972368
Schizothyrium	1	4.3721580972368e-05	0.0043721580972368
Segetibacter	1	4.3721580972368e-05	0.0043721580972368
Septofusidium	1	4.3721580972368e-05	0.0043721580972368
Septoglomus	1	4.3721580972368e-05	0.0043721580972368
Serpula	1	4.3721580972368e-05	0.0043721580972368
Setosphaeria	1	4.3721580972368e-05	0.0043721580972368
Shiraia	1	4.3721580972368e-05	0.0043721580972368
Siphula	1	4.3721580972368e-05	0.0043721580972368
Smithella	1	4.3721580972368e-05	0.0043721580972368
Sorodiplophrys	1	4.3721580972368e-05	0.0043721580972368
Sparassis	1	4.3721580972368e-05	0.0043721580972368
Sporichthya	1	4.3721580972368e-05	0.0043721580972368
Starmera-Candida clade	1	4.3721580972368e-05	0.0043721580972368
Stigmatodiscus	1	4.3721580972368e-05	0.0043721580972368
Streptosporangium	1	4.3721580972368e-05	0.0043721580972368
Succinivibrio	1	4.3721580972368e-05	0.0043721580972368
Sulfobacillus	1	4.3721580972368e-05	0.0043721580972368
Sva0996 marine group	1	4.3721580972368e-05	0.0043721580972368
Syntrophomonas	1	4.3721580972368e-05	0.0043721580972368
Taphrina	1	4.3721580972368e-05	0.0043721580972368
Teloschistes	1	4.3721580972368e-05	0.0043721580972368
Tepidibacter	1	4.3721580972368e-05	0.0043721580972368
Tepidiphilus	1	4.3721580972368e-05	0.0043721580972368
Tessaracoccus	1	4.3721580972368e-05	0.0043721580972368
Thiobacillus	1	4.3721580972368e-05	0.0043721580972368
Trametes	1	4.3721580972368e-05	0.0043721580972368
Trapeliopsis	1	4.3721580972368e-05	0.0043721580972368
Trypanosoma	1	4.3721580972368e-05	0.0043721580972368
Tuberibacillus	1	4.3721580972368e-05	0.0043721580972368
Turneriella	1	4.3721580972368e-05	0.0043721580972368
UTBCD1	1	4.3721580972368e-05	0.0043721580972368
Valsaria	1	4.3721580972368e-05	0.0043721580972368
Varibaculum	1	4.3721580972368e-05	0.0043721580972368
Veillonella	1	4.3721580972368e-05	0.0043721580972368
Verruculopsis	1	4.3721580972368e-05	0.0043721580972368
Verticiella	1	4.3721580972368e-05	0.0043721580972368
Virgisporangium	1	4.3721580972368e-05	0.0043721580972368
Vogesella	1	4.3721580972368e-05	0.0043721580972368
Weissella	1	4.3721580972368e-05	0.0043721580972368
Woeseia	1	4.3721580972368e-05	0.0043721580972368
Xenophilus	1	4.3721580972368e-05	0.0043721580972368
Xylophilus	1	4.3721580972368e-05	0.0043721580972368
Yoonia-Loktanella	1	4.3721580972368e-05	0.0043721580972368
Zhihengliuella	1	4.3721580972368e-05	0.0043721580972368
[Epicladonia]	1	4.3721580972368e-05	0.0043721580972368
[Eubacterium] nodatum group	1	4.3721580972368e-05	0.0043721580972368
[Eubacterium] yurii group	1	4.3721580972368e-05	0.0043721580972368
endosymbionts	1	4.3721580972368e-05	0.0043721580972368
