genus	reads	relative_abundance	percent
OLI16029	24	0.000793467120706186	0.0793467120706186
Tremella	24	0.000793467120706186	0.0793467120706186
SP3-e08	23	0.000760405990676761	0.0760405990676761
Torula	23	0.000760405990676761	0.0760405990676761
Acaulospora	22	0.000727344860647337	0.0727344860647337
Gambierdiscus	22	0.000727344860647337	0.0727344860647337
Nuclearia	22	0.000727344860647337	0.0727344860647337
Pelomonas	22	0.000727344860647337	0.0727344860647337
Wickerhamomyces-Candida clade	22	0.000727344860647337	0.0727344860647337
Actinomadura	21	0.000694283730617912	0.0694283730617913
Baeomyces	21	0.000694283730617912	0.0694283730617913
Capnobotryella	21	0.000694283730617912	0.0694283730617913
Gemella	21	0.000694283730617912	0.0694283730617913
Kuraishia	21	0.000694283730617912	0.0694283730617913
Monascus	21	0.000694283730617912	0.0694283730617913
Placidiopsis	21	0.000694283730617912	0.0694283730617913
Alatospora	20	0.000661222600588488	0.0661222600588488
Cutaneotrichosporon	20	0.000661222600588488	0.0661222600588488
Leptosphaeria	20	0.000661222600588488	0.0661222600588488
Phragmidium	20	0.000661222600588488	0.0661222600588488
Geoglossum	19	0.000628161470559064	0.0628161470559064
Haloactinopolyspora	19	0.000628161470559064	0.0628161470559064
Helicomyces	19	0.000628161470559064	0.0628161470559064
Helvella	19	0.000628161470559064	0.0628161470559064
Aeribacillus	18	0.000595100340529639	0.0595100340529639
Bacidina	18	0.000595100340529639	0.0595100340529639
Plasmodium	18	0.000595100340529639	0.0595100340529639
Psychrobacillus	18	0.000595100340529639	0.0595100340529639
Tritirachium	18	0.000595100340529639	0.0595100340529639
Gymnoascus	17	0.000562039210500215	0.0562039210500215
Phyllactinia	17	0.000562039210500215	0.0562039210500215
Sclerotinia	17	0.000562039210500215	0.0562039210500215
Trichosporon	17	0.000562039210500215	0.0562039210500215
Anaerovorax	16	0.00052897808047079	0.052897808047079
Aphanoascus	16	0.00052897808047079	0.052897808047079
Capnocytophaga	16	0.00052897808047079	0.052897808047079
Hyponectria	16	0.00052897808047079	0.052897808047079
Mucomycosphaerella	16	0.00052897808047079	0.052897808047079
Pantoea	16	0.00052897808047079	0.052897808047079
Valsaria	16	0.00052897808047079	0.052897808047079
Georgenia	15	0.000495916950441366	0.0495916950441366
Neohygrocybe	15	0.000495916950441366	0.0495916950441366
Physconia	15	0.000495916950441366	0.0495916950441366
Placidium	15	0.000495916950441366	0.0495916950441366
Thysanophora	15	0.000495916950441366	0.0495916950441366
Verruculopsis	15	0.000495916950441366	0.0495916950441366
Afipia	14	0.000462855820411942	0.0462855820411942
Anguillospora	14	0.000462855820411942	0.0462855820411942
Bambusicola	14	0.000462855820411942	0.0462855820411942
Brevundimonas	14	0.000462855820411942	0.0462855820411942
Ralstonia	14	0.000462855820411942	0.0462855820411942
Tepidiphilus	14	0.000462855820411942	0.0462855820411942
Vishniacozyma	14	0.000462855820411942	0.0462855820411942
Wickerhamomyces	14	0.000462855820411942	0.0462855820411942
Ambispora	13	0.000429794690382517	0.0429794690382517
Coccotrema	13	0.000429794690382517	0.0429794690382517
Corynespora	13	0.000429794690382517	0.0429794690382517
Dasyspora	13	0.000429794690382517	0.0429794690382517
Exiguobacterium	13	0.000429794690382517	0.0429794690382517
Hypoxylon	13	0.000429794690382517	0.0429794690382517
Micrococcus	13	0.000429794690382517	0.0429794690382517
Mychonastes	13	0.000429794690382517	0.0429794690382517
Ochroconis	13	0.000429794690382517	0.0429794690382517
Planococcus	13	0.000429794690382517	0.0429794690382517
Taphrina	13	0.000429794690382517	0.0429794690382517
Trypanosoma	13	0.000429794690382517	0.0429794690382517
Acidibacter	12	0.000396733560353093	0.0396733560353093
Actinopolymorpha	12	0.000396733560353093	0.0396733560353093
Diehliomyces	12	0.000396733560353093	0.0396733560353093
Hysterographium	12	0.000396733560353093	0.0396733560353093
Mortierella	12	0.000396733560353093	0.0396733560353093
Pseudotulostoma	12	0.000396733560353093	0.0396733560353093
Rikenellaceae RC9 gut group	12	0.000396733560353093	0.0396733560353093
Teratoramularia	12	0.000396733560353093	0.0396733560353093
Fusibacter	11	0.000363672430323668	0.0363672430323668
Hyphomicrobium	11	0.000363672430323668	0.0363672430323668
Massilia	11	0.000363672430323668	0.0363672430323668
Mogibacterium	11	0.000363672430323668	0.0363672430323668
Peniophora	11	0.000363672430323668	0.0363672430323668
Phloeopeccania	11	0.000363672430323668	0.0363672430323668
Pseudonocardia	11	0.000363672430323668	0.0363672430323668
Syncephalis	11	0.000363672430323668	0.0363672430323668
Verrucaria	11	0.000363672430323668	0.0363672430323668
[Eubacterium] nodatum group	11	0.000363672430323668	0.0363672430323668
Acarospora	10	0.000330611300294244	0.0330611300294244
Auricularia	10	0.000330611300294244	0.0330611300294244
Chlorociboria	10	0.000330611300294244	0.0330611300294244
Corollospora	10	0.000330611300294244	0.0330611300294244
Delftia	10	0.000330611300294244	0.0330611300294244
Dermocystidium	10	0.000330611300294244	0.0330611300294244
Leptothrix	10	0.000330611300294244	0.0330611300294244
Rachicladosporium	10	0.000330611300294244	0.0330611300294244
Romboutsia	10	0.000330611300294244	0.0330611300294244
Streptococcus	10	0.000330611300294244	0.0330611300294244
Tetracladium	10	0.000330611300294244	0.0330611300294244
Trametes	10	0.000330611300294244	0.0330611300294244
Venturia	10	0.000330611300294244	0.0330611300294244
Yarrowia	10	0.000330611300294244	0.0330611300294244
Acanthamoeba	9	0.00029755017026482	0.029755017026482
Allomyces	9	0.00029755017026482	0.029755017026482
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	9	0.00029755017026482	0.029755017026482
Aquabacterium	9	0.00029755017026482	0.029755017026482
Brevibacillus	9	0.00029755017026482	0.029755017026482
Caulobacter	9	0.00029755017026482	0.029755017026482
Diplomitoporus	9	0.00029755017026482	0.029755017026482
Flavobacterium	9	0.00029755017026482	0.029755017026482
Hannaella	9	0.00029755017026482	0.029755017026482
Melanopsichium	9	0.00029755017026482	0.029755017026482
Microglossum	9	0.00029755017026482	0.029755017026482
Microvirga	9	0.00029755017026482	0.029755017026482
Roccellographa	9	0.00029755017026482	0.029755017026482
Verticiella	9	0.00029755017026482	0.029755017026482
Allocetraria	8	0.000264489040235395	0.0264489040235395
Carboxydocella	8	0.000264489040235395	0.0264489040235395
Lawsonella	8	0.000264489040235395	0.0264489040235395
Leucothecium	8	0.000264489040235395	0.0264489040235395
Phaeonectriella	8	0.000264489040235395	0.0264489040235395
Yueomyces	8	0.000264489040235395	0.0264489040235395
Acidomyces	7	0.000231427910205971	0.0231427910205971
Aeromonas	7	0.000231427910205971	0.0231427910205971
Amycolatopsis	7	0.000231427910205971	0.0231427910205971
Biddulphiopsis	7	0.000231427910205971	0.0231427910205971
Caryophanon	7	0.000231427910205971	0.0231427910205971
Neisseria	7	0.000231427910205971	0.0231427910205971
Phreatobacter	7	0.000231427910205971	0.0231427910205971
Rubrobacter	7	0.000231427910205971	0.0231427910205971
Serratia	7	0.000231427910205971	0.0231427910205971
Stereocaulon	7	0.000231427910205971	0.0231427910205971
Thyrea	7	0.000231427910205971	0.0231427910205971
Vaucheria	7	0.000231427910205971	0.0231427910205971
Xanthoparmelia	7	0.000231427910205971	0.0231427910205971
Aigialus	6	0.000198366780176546	0.0198366780176546
Anaerobacillus	6	0.000198366780176546	0.0198366780176546
Ceratostomella	6	0.000198366780176546	0.0198366780176546
Cetradonia	6	0.000198366780176546	0.0198366780176546
Comamonas	6	0.000198366780176546	0.0198366780176546
Conocybe	6	0.000198366780176546	0.0198366780176546
Enterobacter	6	0.000198366780176546	0.0198366780176546
Hasegawazyma	6	0.000198366780176546	0.0198366780176546
Hydropunctaria	6	0.000198366780176546	0.0198366780176546
Knufia	6	0.000198366780176546	0.0198366780176546
Lipingzhangella	6	0.000198366780176546	0.0198366780176546
Margolisiella	6	0.000198366780176546	0.0198366780176546
Mycoplasma	6	0.000198366780176546	0.0198366780176546
Navicula	6	0.000198366780176546	0.0198366780176546
Piptocephalis	6	0.000198366780176546	0.0198366780176546
Roseateles	6	0.000198366780176546	0.0198366780176546
Shewanella	6	0.000198366780176546	0.0198366780176546
Thelebolus	6	0.000198366780176546	0.0198366780176546
Toninia	6	0.000198366780176546	0.0198366780176546
Anzia	5	0.000165305650147122	0.0165305650147122
Aristerostoma	5	0.000165305650147122	0.0165305650147122
Buellia	5	0.000165305650147122	0.0165305650147122
Dacrymyces	5	0.000165305650147122	0.0165305650147122
Fictibacillus	5	0.000165305650147122	0.0165305650147122
Fomitopsis	5	0.000165305650147122	0.0165305650147122
Friedmanniomyces	5	0.000165305650147122	0.0165305650147122
FukuN57	5	0.000165305650147122	0.0165305650147122
Granulicatella	5	0.000165305650147122	0.0165305650147122
Gymnascella	5	0.000165305650147122	0.0165305650147122
Halobacillus	5	0.000165305650147122	0.0165305650147122
Heteromita	5	0.000165305650147122	0.0165305650147122
Microbotryum	5	0.000165305650147122	0.0165305650147122
Mycobacterium	5	0.000165305650147122	0.0165305650147122
Nitrosomonas	5	0.000165305650147122	0.0165305650147122
Octosporella	5	0.000165305650147122	0.0165305650147122
Papiliotrema	5	0.000165305650147122	0.0165305650147122
Papulosa	5	0.000165305650147122	0.0165305650147122
Parallelostrombidium	5	0.000165305650147122	0.0165305650147122
Pleochaeta	5	0.000165305650147122	0.0165305650147122
Rhizosolenia	5	0.000165305650147122	0.0165305650147122
Sugitazyma	5	0.000165305650147122	0.0165305650147122
Trichoderma	5	0.000165305650147122	0.0165305650147122
Wolfiporia	5	0.000165305650147122	0.0165305650147122
Alicycliphilus	4	0.000132244520117698	0.0132244520117698
Alkalibacterium	4	0.000132244520117698	0.0132244520117698
Anderseniella	4	0.000132244520117698	0.0132244520117698
Arthrobacter	4	0.000132244520117698	0.0132244520117698
Biecheleria	4	0.000132244520117698	0.0132244520117698
Candida tanzawaensis clade	4	0.000132244520117698	0.0132244520117698
Clostridium sensu stricto 1	4	0.000132244520117698	0.0132244520117698
Coccidioides	4	0.000132244520117698	0.0132244520117698
Cupriavidus	4	0.000132244520117698	0.0132244520117698
Cyttaria	4	0.000132244520117698	0.0132244520117698
Diaphorobacter	4	0.000132244520117698	0.0132244520117698
Gardnerella	4	0.000132244520117698	0.0132244520117698
Goniomonas	4	0.000132244520117698	0.0132244520117698
Janthinobacterium	4	0.000132244520117698	0.0132244520117698
Lactarius	4	0.000132244520117698	0.0132244520117698
Lysinimonas	4	0.000132244520117698	0.0132244520117698
Neonectria	4	0.000132244520117698	0.0132244520117698
Nocardioides	4	0.000132244520117698	0.0132244520117698
Ochrobactrum	4	0.000132244520117698	0.0132244520117698
Ogataea-Candida clade	4	0.000132244520117698	0.0132244520117698
Physcia	4	0.000132244520117698	0.0132244520117698
Pichia	4	0.000132244520117698	0.0132244520117698
Prevotellaceae UCG-004	4	0.000132244520117698	0.0132244520117698
Protaspis	4	0.000132244520117698	0.0132244520117698
Protosteliopsis	4	0.000132244520117698	0.0132244520117698
Ptychodiscus	4	0.000132244520117698	0.0132244520117698
Rhodotorula	4	0.000132244520117698	0.0132244520117698
Rinodinella	4	0.000132244520117698	0.0132244520117698
Saitozyma	4	0.000132244520117698	0.0132244520117698
Scutellinia	4	0.000132244520117698	0.0132244520117698
Sowerbyella	4	0.000132244520117698	0.0132244520117698
Sphaerotilus	4	0.000132244520117698	0.0132244520117698
Sphingobium	4	0.000132244520117698	0.0132244520117698
Sporobolomyces	4	0.000132244520117698	0.0132244520117698
Sporolactobacillus	4	0.000132244520117698	0.0132244520117698
Thermomonas	4	0.000132244520117698	0.0132244520117698
Ureibacillus	4	0.000132244520117698	0.0132244520117698
Vibrio	4	0.000132244520117698	0.0132244520117698
Weissella	4	0.000132244520117698	0.0132244520117698
Albertiniella	3	9.91833900882732e-05	0.00991833900882732
Alkalicoccus	3	9.91833900882732e-05	0.00991833900882732
Altererythrobacter	3	9.91833900882732e-05	0.00991833900882732
Anthracoidea	3	9.91833900882732e-05	0.00991833900882732
Brettanomyces	3	9.91833900882732e-05	0.00991833900882732
Cercomonas	3	9.91833900882732e-05	0.00991833900882732
Chryseomicrobium	3	9.91833900882732e-05	0.00991833900882732
Citrobacter	3	9.91833900882732e-05	0.00991833900882732
Coemansia	3	9.91833900882732e-05	0.00991833900882732
DSSF69	3	9.91833900882732e-05	0.00991833900882732
Derxomyces	3	9.91833900882732e-05	0.00991833900882732
GOUTA6	3	9.91833900882732e-05	0.00991833900882732
Graphis	3	9.91833900882732e-05	0.00991833900882732
Karlodinium	3	9.91833900882732e-05	0.00991833900882732
Lecanora	3	9.91833900882732e-05	0.00991833900882732
Magnetospirillum	3	9.91833900882732e-05	0.00991833900882732
Microcyclospora	3	9.91833900882732e-05	0.00991833900882732
Microlunatus	3	9.91833900882732e-05	0.00991833900882732
Middelhovenomyces	3	9.91833900882732e-05	0.00991833900882732
Miriquidica	3	9.91833900882732e-05	0.00991833900882732
Paenibacillus	3	9.91833900882732e-05	0.00991833900882732
Panellus	3	9.91833900882732e-05	0.00991833900882732
Parmeliopsis	3	9.91833900882732e-05	0.00991833900882732
Perenniporia	3	9.91833900882732e-05	0.00991833900882732
Pigmentiphaga	3	9.91833900882732e-05	0.00991833900882732
Podoscypha	3	9.91833900882732e-05	0.00991833900882732
Pontibacillus	3	9.91833900882732e-05	0.00991833900882732
Pseudarthrobacter	3	9.91833900882732e-05	0.00991833900882732
Puccinia	3	9.91833900882732e-05	0.00991833900882732
Rinodina	3	9.91833900882732e-05	0.00991833900882732
Salisediminibacterium	3	9.91833900882732e-05	0.00991833900882732
Schizosaccharomyces	3	9.91833900882732e-05	0.00991833900882732
Scytalidium	3	9.91833900882732e-05	0.00991833900882732
Sinibacillus	3	9.91833900882732e-05	0.00991833900882732
Starmerella-Candida clade	3	9.91833900882732e-05	0.00991833900882732
Sulfuriferula	3	9.91833900882732e-05	0.00991833900882732
Theileria	3	9.91833900882732e-05	0.00991833900882732
Thiohalophilus	3	9.91833900882732e-05	0.00991833900882732
Variovorax	3	9.91833900882732e-05	0.00991833900882732
hgcI clade	3	9.91833900882732e-05	0.00991833900882732
AT4-11	2	6.61222600588488e-05	0.00661222600588488
Achromobacter	2	6.61222600588488e-05	0.00661222600588488
Actinomyces	2	6.61222600588488e-05	0.00661222600588488
Actinosynnema	2	6.61222600588488e-05	0.00661222600588488
Anaplasma	2	6.61222600588488e-05	0.00661222600588488
Anaptychia	2	6.61222600588488e-05	0.00661222600588488
AqS1	2	6.61222600588488e-05	0.00661222600588488
Arcicella	2	6.61222600588488e-05	0.00661222600588488
Arthrobotrys	2	6.61222600588488e-05	0.00661222600588488
Artomyces	2	6.61222600588488e-05	0.00661222600588488
Asticcacaulis	2	6.61222600588488e-05	0.00661222600588488
Azonexus	2	6.61222600588488e-05	0.00661222600588488
Bauldia	2	6.61222600588488e-05	0.00661222600588488
Bisporella	2	6.61222600588488e-05	0.00661222600588488
Blastococcus	2	6.61222600588488e-05	0.00661222600588488
Boeremia	2	6.61222600588488e-05	0.00661222600588488
Bordetella	2	6.61222600588488e-05	0.00661222600588488
Brachybacterium	2	6.61222600588488e-05	0.00661222600588488
Byssochlamys	2	6.61222600588488e-05	0.00661222600588488
Calocera	2	6.61222600588488e-05	0.00661222600588488
Candidatus Aquiluna	2	6.61222600588488e-05	0.00661222600588488
Candidatus Lariskella	2	6.61222600588488e-05	0.00661222600588488
Candidatus Paraholospora	2	6.61222600588488e-05	0.00661222600588488
Candidatus Vidania	2	6.61222600588488e-05	0.00661222600588488
Cirrosporium	2	6.61222600588488e-05	0.00661222600588488
Cohnella	2	6.61222600588488e-05	0.00661222600588488
Collinsella	2	6.61222600588488e-05	0.00661222600588488
Condylostoma	2	6.61222600588488e-05	0.00661222600588488
Conidiobolus	2	6.61222600588488e-05	0.00661222600588488
Coriobacteriaceae UCG-003	2	6.61222600588488e-05	0.00661222600588488
Cyathus	2	6.61222600588488e-05	0.00661222600588488
Cyclidium	2	6.61222600588488e-05	0.00661222600588488
Cyphelium	2	6.61222600588488e-05	0.00661222600588488
Desulfomicrobium	2	6.61222600588488e-05	0.00661222600588488
Dethiobacter	2	6.61222600588488e-05	0.00661222600588488
Dialister	2	6.61222600588488e-05	0.00661222600588488
Dictyonema	2	6.61222600588488e-05	0.00661222600588488
Erysiphe	2	6.61222600588488e-05	0.00661222600588488
Geopora	2	6.61222600588488e-05	0.00661222600588488
Gomphillus	2	6.61222600588488e-05	0.00661222600588488
Gonyaulax	2	6.61222600588488e-05	0.00661222600588488
Gymnophrys	2	6.61222600588488e-05	0.00661222600588488
Haptolina	2	6.61222600588488e-05	0.00661222600588488
Helicobacter	2	6.61222600588488e-05	0.00661222600588488
Hesperomyces	2	6.61222600588488e-05	0.00661222600588488
Holdemanella	2	6.61222600588488e-05	0.00661222600588488
Holtermanniella	2	6.61222600588488e-05	0.00661222600588488
Hortaea	2	6.61222600588488e-05	0.00661222600588488
Hypopichia-Candida clade	2	6.61222600588488e-05	0.00661222600588488
Intestinibacter	2	6.61222600588488e-05	0.00661222600588488
JTB215	2	6.61222600588488e-05	0.00661222600588488
Leeia	2	6.61222600588488e-05	0.00661222600588488
Lentibacillus	2	6.61222600588488e-05	0.00661222600588488
Leuconostoc	2	6.61222600588488e-05	0.00661222600588488
Listeria	2	6.61222600588488e-05	0.00661222600588488
Lophiostoma	2	6.61222600588488e-05	0.00661222600588488
Mesorhizobium	2	6.61222600588488e-05	0.00661222600588488
Micarea	2	6.61222600588488e-05	0.00661222600588488
Mycocalicium	2	6.61222600588488e-05	0.00661222600588488
Novosphingobium	2	6.61222600588488e-05	0.00661222600588488
Ochronectria	2	6.61222600588488e-05	0.00661222600588488
Ophiocordyceps	2	6.61222600588488e-05	0.00661222600588488
Ophiostoma	2	6.61222600588488e-05	0.00661222600588488
Paracoccus	2	6.61222600588488e-05	0.00661222600588488
Paucisalibacillus	2	6.61222600588488e-05	0.00661222600588488
Pedomicrobium	2	6.61222600588488e-05	0.00661222600588488
Phaseolibacter	2	6.61222600588488e-05	0.00661222600588488
Photobacterium	2	6.61222600588488e-05	0.00661222600588488
Planomicrobium	2	6.61222600588488e-05	0.00661222600588488
Polymorphobacter	2	6.61222600588488e-05	0.00661222600588488
Prorocentrum	2	6.61222600588488e-05	0.00661222600588488
Protodrilus	2	6.61222600588488e-05	0.00661222600588488
Pseudochelatococcus	2	6.61222600588488e-05	0.00661222600588488
Pseudogracilibacillus	2	6.61222600588488e-05	0.00661222600588488
Pseudoxanthomonas	2	6.61222600588488e-05	0.00661222600588488
Rhodanobacter	2	6.61222600588488e-05	0.00661222600588488
Rhodobacter	2	6.61222600588488e-05	0.00661222600588488
Rhodococcus	2	6.61222600588488e-05	0.00661222600588488
Rhodoferax	2	6.61222600588488e-05	0.00661222600588488
Robbsia	2	6.61222600588488e-05	0.00661222600588488
Rummeliibacillus	2	6.61222600588488e-05	0.00661222600588488
Saccharomyces	2	6.61222600588488e-05	0.00661222600588488
Serpula	2	6.61222600588488e-05	0.00661222600588488
Siphula	2	6.61222600588488e-05	0.00661222600588488
Sphaerisporangium	2	6.61222600588488e-05	0.00661222600588488
Tetrasphaera	2	6.61222600588488e-05	0.00661222600588488
Thalassobacillus	2	6.61222600588488e-05	0.00661222600588488
Tilletiopsis	2	6.61222600588488e-05	0.00661222600588488
Tumebacillus	2	6.61222600588488e-05	0.00661222600588488
[Epicladonia]	2	6.61222600588488e-05	0.00661222600588488
1174-901-12	1	3.30611300294244e-05	0.00330611300294244
Acaulopage	1	3.30611300294244e-05	0.00330611300294244
Acidovorax	1	3.30611300294244e-05	0.00330611300294244
Agrococcus	1	3.30611300294244e-05	0.00330611300294244
Algimonas	1	3.30611300294244e-05	0.00330611300294244
Aliquandostipite	1	3.30611300294244e-05	0.00330611300294244
Anaeromicrobium	1	3.30611300294244e-05	0.00330611300294244
Anaeromyxobacter	1	3.30611300294244e-05	0.00330611300294244
Andalucia	1	3.30611300294244e-05	0.00330611300294244
Aquamicrobium	1	3.30611300294244e-05	0.00330611300294244
Arenimonas	1	3.30611300294244e-05	0.00330611300294244
Aspidisca	1	3.30611300294244e-05	0.00330611300294244
Atopobium	1	3.30611300294244e-05	0.00330611300294244
Atopococcus	1	3.30611300294244e-05	0.00330611300294244
Azorhizobium	1	3.30611300294244e-05	0.00330611300294244
Azotobacter	1	3.30611300294244e-05	0.00330611300294244
Babesia	1	3.30611300294244e-05	0.00330611300294244
Bacteroides	1	3.30611300294244e-05	0.00330611300294244
Batrachochytrium	1	3.30611300294244e-05	0.00330611300294244
Bifidobacterium	1	3.30611300294244e-05	0.00330611300294244
Bimuria	1	3.30611300294244e-05	0.00330611300294244
Blautia	1	3.30611300294244e-05	0.00330611300294244
Bryobacter	1	3.30611300294244e-05	0.00330611300294244
CL500-29 marine group	1	3.30611300294244e-05	0.00330611300294244
Caldicoprobacter	1	3.30611300294244e-05	0.00330611300294244
Caminibacter	1	3.30611300294244e-05	0.00330611300294244
Candida kruisii clade	1	3.30611300294244e-05	0.00330611300294244
Candidatus Amoebophilus	1	3.30611300294244e-05	0.00330611300294244
Candidatus Desulforudis	1	3.30611300294244e-05	0.00330611300294244
Candidatus Liberibacter	1	3.30611300294244e-05	0.00330611300294244
Candidatus Limnoluna	1	3.30611300294244e-05	0.00330611300294244
Candidatus Nitrotoga	1	3.30611300294244e-05	0.00330611300294244
Candidatus Riegeria	1	3.30611300294244e-05	0.00330611300294244
Candidatus Saccharimonas	1	3.30611300294244e-05	0.00330611300294244
Candidatus Solibacter	1	3.30611300294244e-05	0.00330611300294244
Candidatus Spiroplasma	1	3.30611300294244e-05	0.00330611300294244
Candidatus Tremblaya	1	3.30611300294244e-05	0.00330611300294244
Candidimonas	1	3.30611300294244e-05	0.00330611300294244
Capronia	1	3.30611300294244e-05	0.00330611300294244
Cazia	1	3.30611300294244e-05	0.00330611300294244
Cellulomonas	1	3.30611300294244e-05	0.00330611300294244
Cellulosimicrobium	1	3.30611300294244e-05	0.00330611300294244
Cellvibrio	1	3.30611300294244e-05	0.00330611300294244
Cerasibacillus	1	3.30611300294244e-05	0.00330611300294244
Chlorovibrissea	1	3.30611300294244e-05	0.00330611300294244
Clade Ia	1	3.30611300294244e-05	0.00330611300294244
Coccophora	1	3.30611300294244e-05	0.00330611300294244
Colidextribacter	1	3.30611300294244e-05	0.00330611300294244
Colpodella	1	3.30611300294244e-05	0.00330611300294244
Conidiocarpus	1	3.30611300294244e-05	0.00330611300294244
Coprinopsis	1	3.30611300294244e-05	0.00330611300294244
